Gene,adj_F_pval_well
ACY1,1.0
DUSP7,1.0
POC1A,1.0
ALAS1,1.0
TLR9,1.0
TWF2,1.0
AC006252.1,1.0
PPM1M,1.0
WDR82,1.0
GLYCTK,1.0
GLYCTK-AS1,1.0
DNAH1,1.0
BAP1,1.0
PHF7,1.0
TNNC1,1.0
NISCH,1.0
SMIM4,1.0
PBRM1,1.0
GNL3,1.0
GLT8D1,1.0
SPCS1,1.0
NEK4,1.0
RAD54L2,1.0
DCAF1,1.0
RBM15B,1.0
MANF,1.0
IP6K1,1.0
INKA1,1.0
UBA7,1.0
AC105935.1,1.0
MON1A,1.0
RBM6,1.0
RBM5,1.0
RBM5-AS1,1.0
SEMA3F-AS1,1.0
U73166.1,1.0
IFRD2,1.0
HYAL3,1.0
NAA80,1.0
HYAL2,1.0
ITIH4,1.0
TUSC2,1.0
RASSF1-AS1,1.0
ZMYND10-AS1,1.0
ZMYND10,1.0
NPRL2,1.0
CYB561D2,1.0
TMEM115,1.0
CACNA2D2,1.0
CYB561D2.1,1.0
C3orf18,1.0
HEMK1,1.0
AC096920.1,1.0
MAPKAPK3,1.0
LINC02019,1.0
DOCK3,1.0
RASSF1,1.0
MUSTN1,1.0
STIMATE,1.0
SFMBT1,1.0
CADPS,1.0
C3orf49,1.0
THOC7,1.0
AC104162.2,1.0
ATXN7,1.0
PSMD6-AS2,1.0
PSMD6,1.0
PSMD6-AS1,1.0
AC012557.2,1.0
MAGI1,1.0
SLC25A26,1.0
LRIG1,1.0
KBTBD8,1.0
SUCLG2,1.0
PTPRG-AS1,1.0
SUCLG2-AS1,1.0
EOGT,1.0
AC109587.1,1.0
TMF1,1.0
UBA3,1.0
ARL6IP5,1.0
LMOD3,1.0
FRMD4B,1.0
MDFIC2,1.0
FOXP1,1.0
FOXP1-AS1,1.0
FOXP1-IT1,1.0
AC097634.3,1.0
AC097634.1,1.0
EIF4E3,1.0
TAFA1,1.0
GMPPB,1.0
AC126121.3,1.0
C3orf67,1.0
RFT1,1.0
PRKCD,1.0
TKT,1.0
DCP1A,1.0
CACNA1D,1.0
AC012467.2,1.0
ACTR8,1.0
CACNA2D3,1.0
CCDC66,1.0
TASOR,1.0
ARHGEF3,1.0
HESX1,1.0
APPL1,1.0
ASB14,1.0
C3orf67-AS1,1.0
DNAH12,1.0
PDE12,1.0
ARF4,1.0
ARF4-AS1,1.0
DENND6A,1.0
DENND6A-AS1,1.0
SLMAP,1.0
FLNB-AS1,1.0
ABHD6,1.0
RPP14,1.0
HTD2,1.0
PXK,1.0
PDHB,1.0
AC135507.1,1.0
KCTD6,1.0
AC092418.2,1.0
RNF123,1.0
MST1,1.0
APEH,1.0
NKTR,1.0
AC006059.1,1.0
CCDC13,1.0
LINC02158,1.0
HIGD1A,1.0
ACKR2,1.0
POMGNT2,1.0
SNRK,1.0
SNRK-AS1,1.0
ANO10,1.0
ABHD5,1.0
AC104187.1,1.0
TCAIM,1.0
ZNF445,1.0
SS18L2,1.0
ZNF852,1.0
ZKSCAN7-AS1,1.0
ZNF197,1.0
ZNF35,1.0
AC124045.1,1.0
ZNF502,1.0
ZNF501,1.0
KIAA1143,1.0
KIF15,1.0
TMEM42,1.0
ZDHHC3,1.0
EXOSC7,1.0
LARS2,1.0
LIMD1,1.0
LIMD1-AS1,1.0
ZKSCAN7,1.0
SACM1L,1.0
SEC22C,1.0
VIPR1,1.0
MYD88,1.0
OXSR1,1.0
SLC22A13,1.0
XYLB,1.0
ACVR2B,1.0
EXOG,1.0
SCN11A,1.0
WDR48,1.0
GORASP1,1.0
TTC21A,1.0
CSRNP1,1.0
AC092053.3,1.0
AC092053.2,1.0
AC092053.4,1.0
VIPR1-AS1,1.0
CX3CR1,1.0
CCR8,1.0
SLC25A38,1.0
AC099332.1,1.0
MYRIP,1.0
EIF1B-AS1,1.0
EIF1B,1.0
ENTPD3-AS1,1.0
ZNF619,1.0
ZNF620,1.0
ZNF621,1.0
AC099560.1,1.0
AC099541.1,1.0
CTNNB1,1.0
ULK4,1.0
AC104850.2,1.0
DLEC1,1.0
SLC6A20,1.0
CCR9,1.0
CELSR3,1.0
NCKIPSD,1.0
IP6K2,1.0
PRKAR2A,1.0
PRKAR2A-AS1,1.0
SLC25A20,1.0
ARIH2OS,1.0
ARIH2,1.0
AC137630.2,1.0
AC137630.1,1.0
AC137630.4,1.0
P4HTM,1.0
WDR6,1.0
DALRD3,1.0
SLC26A6,1.0
NDUFAF3,1.0
QRICH1,1.0
QARS,1.0
USP19,1.0
CCDC71,1.0
KLHDC8B,1.0
CCDC36,1.0
C3orf62,1.0
USP4,1.0
TCTA,1.0
AMT,1.0
NICN1,1.0
DAG1,1.0
BSN-DT,1.0
BSN,1.0
IMPDH2,1.0
LZTFL1,1.0
UQCRC1,1.0
SHISA5,1.0
FYCO1,1.0
CCR5AS,1.0
CCR5,1.0
CCRL2,1.0
LRRC2,1.0
ALS2CL,1.0
MYL3,1.0
CCDC12,1.0
NBEAL2,1.0
SETD2,1.0
KIF9-AS1,1.0
KIF9,1.0
KLHL18,1.0
AC099778.1,1.0
PFKFB4,1.0
PTPN23,1.0
ELP6,1.0
SMARCC1,1.0
AC112512.1,1.0
DHX30,1.0
MAP4,1.0
CDC25A,1.0
ZNF589,1.0
NME6,1.0
PLXNB1,1.0
CCDC51,1.0
TMA7,1.0
AC134772.1,1.0
ATRIP,1.0
TREX1,1.0
SCAP,1.0
ZFAND2B,1.0
RETREG2,1.0
CNPPD1,1.0
MAP3K2-DT,1.0
AC068282.2,1.0
IWS1,1.0
AC010976.1,1.0
LIMS2,1.0
WDR33,1.0
SFT2D3,1.0
POLR2D,1.0
AMMECR1L,1.0
AC012306.2,1.0
AC012306.3,1.0
SAP130,1.0
UGGT1,1.0
HS6ST1,1.0
SMPD4,1.0
CCDC115,1.0
IMP4,1.0
PTPN18,1.0
FAM168B,1.0
PLEKHB2,1.0
CCDC74A,1.0
C2orf27A,1.0
ANKRD30BL,1.0
GPR39,1.0
MGAT5,1.0
TMEM163,1.0
CCNT2-AS1,1.0
CCNT2,1.0
MAP3K19,1.0
MAP3K2,1.0
AC068282.1,1.0
ERCC3,1.0
BIN1,1.0
AC016683.1,1.0
PAX8,1.0
CBWD2,1.0
RABL2A,1.0
AC017074.1,1.0
SLC35F5,1.0
AC104653.1,1.0
AC110769.2,1.0
LINC01191,1.0
AC110769.1,1.0
DDX18,1.0
AC009404.1,1.0
CCDC93,1.0
AC009303.2,1.0
RAB3GAP1,1.0
INSIG2,1.0
STEAP3-AS1,1.0
C2orf76,1.0
TMEM177,1.0
PTPN4,1.0
EPB41L5,1.0
TMEM185B,1.0
RALB,1.0
CLASP1,1.0
AC012447.1,1.0
NIFK-AS1,1.0
NIFK,1.0
TSN,1.0
CNTNAP5,1.0
GYPC,1.0
THORLNC,1.0
ZRANB3,1.0
R3HDM1,1.0
UBXN4,1.0
RIF1,1.0
NEB,1.0
ARL5A,1.0
AC097448.1,1.0
CACNB4,1.0
STAM2,1.0
AC079790.2,1.0
FMNL2,1.0
PRPF40A,1.0
ARL6IP6,1.0
NR4A2,1.0
GPD2,1.0
ERMN,1.0
CYTIP,1.0
NMI,1.0
ACVR1C,1.0
UPP2,1.0
AC091488.1,1.0
PKP4,1.0
PKP4-AS1,1.0
TANC1,1.0
WDSUB1,1.0
BAZ2B,1.0
AC008277.1,1.0
AC009506.1,1.0
AC009961.1,1.0
MARCH7,1.0
CD302,1.0
LY75,1.0
AC009313.1,1.0
ACVR1,1.0
PSD4,1.0
RBM43,1.0
MMADHC,1.0
LCT,1.0
AC011893.1,1.0
MCM6,1.0
DARS,1.0
DARS-AS1,1.0
AC068492.1,1.0
THSD7B,1.0
AC114763.1,1.0
SPOPL,1.0
AC092620.1,1.0
LINC02631,1.0
ARHGAP15,1.0
AC013437.1,1.0
AC079793.1,1.0
AC007364.1,1.0
AC092652.1,1.0
AC079584.2,1.0
AC016910.1,1.0
GTDC1,1.0
ZEB2,1.0
AC009951.5,1.0
ZEB2-AS1,1.0
ACVR2A,1.0
AC009480.1,1.0
ORC4,1.0
MBD5,1.0
EPC2,1.0
AC105402.3,1.0
KIF5C,1.0
LYPD6B,1.0
AC092652.2,1.0
AC079753.2,1.0
IL1A,1.0
CKAP2L,1.0
CNNM4,1.0
CNNM3-DT,1.0
CNNM3,1.0
ANKRD23,1.0
ANKRD39,1.0
SEMA4C,1.0
FAM178B,1.0
FAHD2B,1.0
ANKRD36,1.0
AC159540.2,1.0
AC092683.1,1.0
AC092683.2,1.0
ANKRD36B,1.0
COX5B,1.0
LMAN2L,1.0
ACTR1B,1.0
ZAP70,1.0
TMEM131,1.0
VWA3B,1.0
COA5,1.0
UNC50,1.0
MGAT4A,1.0
LINC02611,1.0
KIAA1211L,1.0
TSGA10,1.0
AC079447.1,1.0
LIPT1,1.0
MITD1,1.0
MRPL30,1.0
LYG2,1.0
C2orf92,1.0
LYG1,1.0
KANSL3,1.0
AC013270.1,1.0
AC104134.1,1.0
EIF2AK3,1.0
EIF2AK3-DT,1.0
AC062029.1,1.0
RPIA,1.0
IGKV3-15,1.0
AC103563.7,1.0
AC103563.2,1.0
AC103563.9,1.0
MRPS5,1.0
ZNF514,1.0
ZNF2,1.0
AC092835.1,1.0
FAHD2A,1.0
ARID5A,1.0
AC009237.14,1.0
LINC00342,1.0
ANKRD36C,1.0
ASTL,1.0
DUSP2,1.0
AC012307.1,1.0
STARD7,1.0
STARD7-AS1,1.0
TMEM127,1.0
CIAO1,1.0
SNRNP200,1.0
AC021188.1,1.0
ITPRIPL1,1.0
NCAPH,1.0
NEURL3,1.0
AC009237.15,1.0
AC009299.3,1.0
TXNDC9,1.0
REV1,1.0
CCDC138,1.0
EDAR,1.0
LINC01123,1.0
NPHP1,1.0
MTLN,1.0
LINC01106,1.0
RGPD6,1.0
BUB1,1.0
ACOXL,1.0
ACOXL-AS1,1.0
AC108463.3,1.0
AC068491.2,1.0
AC068491.3,1.0
AC017002.6,1.0
RANBP2,1.0
AC017002.5,1.0
MERTK,1.0
AC093675.1,1.0
TMEM87B,1.0
AC093675.2,1.0
FBLN7,1.0
ZC3H8,1.0
ZC3H6,1.0
RGPD8,1.0
TTL,1.0
POLR1B,1.0
CHCHD5,1.0
AC012442.2,1.0
AC079922.2,1.0
SLC20A1,1.0
ANAPC1,1.0
EIF5B,1.0
LIMS1,1.0
GCC2,1.0
AC018690.1,1.0
CHST10,1.0
PDCL3,1.0
RPL31,1.0
TBC1D8,1.0
CNOT11,1.0
RNF149,1.0
RFX8,1.0
MAP4K4,1.0
IL18R1,1.0
IL18RAP,1.0
AC007278.1,1.0
MFSD9,1.0
TMEM182,1.0
GCC2-AS1,1.0
LINC01796,1.0
MRPS9,1.0
TGFBRAP1,1.0
AC012360.1,1.0
AC012360.3,1.0
C2orf49,1.0
FHL2,1.0
AC108058.1,1.0
NCK2,1.0
AC010978.1,1.0
AC009505.1,1.0
UXS1,1.0
AC018878.1,1.0
CD8B2,1.0
RGPD4,1.0
AC010884.1,1.0
LINC01806,1.0
PSMD14,1.0
SLC4A10,1.0
ORC2,1.0
AC005037.1,1.0
FAM126B,1.0
NDUFB3,1.0
CFLAR,1.0
CFLAR-AS1,1.0
CASP10,1.0
CASP8,1.0
FLACC1,1.0
STRADB,1.0
TMEM237,1.0
ALS2,1.0
KIAA2012,1.0
SUMO1,1.0
NIF3L1,1.0
NOP58,1.0
BMPR2,1.0
FAM117B,1.0
ICA1L,1.0
WDR12,1.0
CARF,1.0
NBEAL1,1.0
CYP20A1,1.0
ABI2,1.0
AC080075.1,1.0
RAPH1,1.0
CTLA4,1.0
ICOS,1.0
PARD3B,1.0
NRP2,1.0
AC064836.4,1.0
INO80D,1.0
PPIL3,1.0
BZW1,1.0
SLC39A10,1.0
DNAH7,1.0
AC114760.2,1.0
HECW2,1.0
CCDC150,1.0
GTF3C3,1.0
PGAP1,1.0
ANKRD44,1.0
AC013264.1,1.0
ANKRD44-IT1,1.0
SF3B1,1.0
COQ10B,1.0
HSPE1,1.0
MOB4,1.0
CLK1,1.0
RFTN2,1.0
MARS2,1.0
BOLL,1.0
AC011997.2,1.0
SATB2,1.0
FTCDNL1,1.0
AC097717.1,1.0
C2orf69,1.0
TYW5,1.0
MAIP1,1.0
SPATS2L,1.0
AC012459.1,1.0
KCTD18,1.0
SGO2,1.0
AC007163.1,1.0
AC020550.2,1.0
LINC01825,1.0
AC007383.2,1.0
ZDBF2,1.0
ATIC,1.0
FN1,1.0
MREG,1.0
PECR,1.0
TMEM169,1.0
XRCC5,1.0
LINC01963,1.0
MARCH4,1.0
SMARCAL1,1.0
AC098820.1,1.0
IGFBP2,1.0
IGFBP5,1.0
DIRC3,1.0
AC021016.2,1.0
AC072062.1,1.0
AAMP,1.0
TMBIM1,1.0
CATIP-AS1,1.0
SLC11A1,1.0
CTDSP1,1.0
USP37,1.0
CNOT9,1.0
PLCD4,1.0
ZNF142,1.0
BCS1L,1.0
RNF25,1.0
STK36,1.0
TTLL4,1.0
WNT10A,1.0
NHEJ1,1.0
PNKD,1.0
NDUFS1,1.0
ABCA12,1.0
VWC2L,1.0
ADAM23,1.0
FASTKD2,1.0
AC008269.1,1.0
KLF7,1.0
KLF7-IT1,1.0
MYOSLID,1.0
AC007879.3,1.0
AC009226.1,1.0
CREB1,1.0
METTL21A,1.0
CCNYL1,1.0
PLEKHM3,1.0
IDH1,1.0
IDH1-AS1,1.0
SNHG31,1.0
PIKFYVE,1.0
MAP2,1.0
RPE,1.0
KANSL1L,1.0
AC007038.2,1.0
AC007038.1,1.0
AC006994.2,1.0
LANCL1-AS1,1.0
LANCL1,1.0
CPS1,1.0
LINC01878,1.0
AC108066.2,1.0
AC079610.1,1.0
SPAG16-DT,1.0
AC068051.1,1.0
PTH2R,1.0
GPR27,1.0
NABP1,1.0
AC067945.4,1.0
DYNC1I2,1.0
SLC25A12,1.0
HAT1,1.0
METAP1D,1.0
ITGA6,1.0
ITGA6-AS1,1.0
AC078883.1,1.0
PDK1,1.0
MAP3K20,1.0
MAP3K20-AS1,1.0
CDCA7,1.0
SP3,1.0
OLA1,1.0
CIR1,1.0
CYBRD1,1.0
SCRN3,1.0
AC010894.2,1.0
AC010894.3,1.0
WIPF1,1.0
AC010894.4,1.0
CHRNA1,1.0
CHN1,1.0
ATF2,1.0
ATP5MC3,1.0
LNPK,1.0
HAGLR,1.0
MTX2,1.0
LINC01117,1.0
AC079305.3,1.0
NFE2L2,1.0
GPR155,1.0
AC079305.1,1.0
DCAF17,1.0
TLK1,1.0
AC008063.1,1.0
IFIH1,1.0
GCA,1.0
SCN2A,1.0
GALNT3,1.0
AC009495.3,1.0
AC009495.1,1.0
TTC21B,1.0
TTC21B-AS1,1.0
SCN1A-AS1,1.0
XIRP2,1.0
AC073050.1,1.0
STK39,1.0
CERS6,1.0
METTL8,1.0
CERS6-AS1,1.0
LRP2,1.0
BBS5,1.0
KLHL41,1.0
FASTKD1,1.0
PPIG,1.0
CCDC173,1.0
PHOSPHO2,1.0
KLHL23,1.0
SSB,1.0
METTL5,1.0
UBR3,1.0
GAD1,1.0
AC010092.1,1.0
GORASP2,1.0
SPC25,1.0
MYO1B,1.0
AC019080.1,1.0
AGPS,1.0
ZC3H15,1.0
ITGAV,1.0
AC017101.1,1.0
FAM171B,1.0
AC007319.1,1.0
CALCRL,1.0
AC092598.1,1.0
COL5A2,1.0
WDR75,1.0
SLC40A1,1.0
ASNSD1,1.0
ASDURF,1.0
ANKAR,1.0
OSGEPL1,1.0
AC017071.1,1.0
OSGEPL1-AS1,1.0
PMS1,1.0
C2orf88,1.0
HIBCH,1.0
INPP1,1.0
MFSD6,1.0
NEMP2,1.0
AC108047.1,1.0
AC006460.2,1.0
NAB1,1.0
AC006460.1,1.0
AC005540.1,1.0
GLS,1.0
AC067945.3,1.0
STAT4,1.0
ORMDL1,1.0
AC019080.6,1.0
LINC01473,1.0
FSIP2-AS1,1.0
TTC30B,1.0
TTC30A,1.0
PDE11A,1.0
RBM45,1.0
CHROMR,1.0
PRKRA,1.0
PJVK,1.0
FKBP7,1.0
PLEKHA3,1.0
AC009948.3,1.0
AC009948.2,1.0
AC092640.1,1.0
CCDC141,1.0
SESTD1,1.0
AC097500.1,1.0
CWC22,1.0
AC068196.1,1.0
LINC01934,1.0
CERKL,1.0
AC009962.1,1.0
ITPRID2,1.0
PPP1R1C,1.0
PDE1A,1.0
DNAJC10,1.0
NCKAP1,1.0
DUSP19,1.0
NUP35,1.0
AC021851.1,1.0
AC021851.2,1.0
AC009315.1,1.0
UBE2E3,1.0
THNSL2,1.0
PROK2,1.0
AC097369.2,1.0
AC097522.2,1.0
USP46,1.0
USP46-AS1,1.0
LINC01618,1.0
DANCR,1.0
AC104066.4,1.0
SCFD2,1.0
AC023154.1,1.0
FIP1L1,1.0
LNX1,1.0
CHIC2,1.0
SRD5A3,1.0
SRD5A3-AS1,1.0
TMEM165,1.0
CLOCK,1.0
NMU,1.0
EXOC1,1.0
AC110611.1,1.0
AC110611.2,1.0
CEP135,1.0
KIAA1211,1.0
AASDH,1.0
AC068620.1,1.0
PPAT,1.0
PAICS,1.0
SRP72,1.0
SPINK2,1.0
REST,1.0
NOA1,1.0
SGCB,1.0
DCUN1D4,1.0
OCIAD2,1.0
OCIAD1-AS1,1.0
N4BP2,1.0
AC095057.3,1.0
AC095057.4,1.0
LINC02265,1.0
NSUN7,1.0
UCHL1,1.0
TMEM33,1.0
DCAF4L1,1.0
SLC30A9,1.0
BEND4,1.0
ATP8A1,1.0
AC096734.2,1.0
KCTD8,1.0
YIPF7,1.0
POLR2B,1.0
GUF1,1.0
AC096586.1,1.0
COMMD8,1.0
AC107398.4,1.0
AC107398.5,1.0
ATP10D,1.0
AC107068.2,1.0
AC107068.1,1.0
NFXL1,1.0
NIPAL1,1.0
TEC,1.0
SLAIN2,1.0
ZAR1,1.0
FRYL,1.0
OCIAD1,1.0
GNPDA2,1.0
IGFBP7,1.0
IGFBP7-AS1,1.0
AC093725.2,1.0
CXCL10,1.0
NUP54,1.0
AC110795.1,1.0
SCARB2,1.0
AC034139.1,1.0
STBD1,1.0
SEPTIN11,1.0
CCNI,1.0
CCNG2,1.0
CXCL13,1.0
CNOT6L,1.0
MRPL1,1.0
FRAS1,1.0
ANXA3,1.0
ART3,1.0
LINC01094,1.0
BMP2K,1.0
PAQR3,1.0
LINC01088,1.0
ANTXR2,1.0
AC021127.1,1.0
PRDM8,1.0
PRKG2,1.0
RASGEF1B,1.0
AC124016.2,1.0
HNRNPD,1.0
AC124016.1,1.0
HNRNPDL,1.0
ENOPH1,1.0
SCD5,1.0
AC098818.2,1.0
PDS5A,1.0
AC112719.2,1.0
NAAA,1.0
AC104689.2,1.0
AC104806.2,1.0
CENPC,1.0
UBA6,1.0
UBA6-AS1,1.0
YTHDC1,1.0
SULT1B1,1.0
UTP3,1.0
RUFY3,1.0
GRSF1,1.0
MOB1B,1.0
DCK,1.0
SLC4A4,1.0
COX18,1.0
SDAD1,1.0
ANKRD17,1.0
CXCL8,1.0
MTHFD2L,1.0
EPGN,1.0
AREG,1.0
AC025244.1,1.0
AC096759.2,1.0
RCHY1,1.0
THAP6,1.0
ODAPH,1.0
CDKL2,1.0
G3BP2,1.0
USO1,1.0
AC110615.1,1.0
PPEF2,1.0
AC053527.2,1.0
UBE2K,1.0
AC108471.2,1.0
AC108471.3,1.0
JAKMIP1,1.0
AC113615.2,1.0
WFS1,1.0
MAN2B2,1.0
MRFAP1,1.0
LINC02482,1.0
AC093323.1,1.0
LINC002481,1.0
MRFAP1L1,1.0
BLOC1S4,1.0
KIAA0232,1.0
TBC1D14,1.0
AC097382.3,1.0
AC097382.2,1.0
C4orf50,1.0
CCDC96,1.0
GRPEL1,1.0
LINC02447,1.0
SORCS2,1.0
AFAP1,1.0
AC112254.1,1.0
ABLIM2,1.0
SH3TC1,1.0
AC104825.1,1.0
ACOX3,1.0
TRMT44,1.0
AC105345.1,1.0
AC108519.1,1.0
AC073648.7,1.0
AC105916.1,1.0
TADA2B,1.0
SLC2A9,1.0
STX18-AS1,1.0
AC105415.1,1.0
AC016773.1,1.0
TACC3,1.0
TMEM129,1.0
LETM1,1.0
NSD2,1.0
NELFA,1.0
C4orf48,1.0
POLN,1.0
HAUS3,1.0
MXD4,1.0
ZFYVE28,1.0
AL158068.2,1.0
RNF4,1.0
FAM193A,1.0
STX18,1.0
TNIP2,1.0
ADD1,1.0
AL121750.1,1.0
MFSD10,1.0
NOP14-AS1,1.0
NOP14,1.0
GRK4,1.0
HTT,1.0
HTT-AS,1.0
MSANTD1,1.0
RGS12,1.0
DOK7,1.0
LRPAP1,1.0
TMEM128,1.0
ZBTB49,1.0
SH3BP2,1.0
SEC31A,1.0
AC005674.2,1.0
CLNK,1.0
SEL1L3,1.0
SMIM20,1.0
LINC02357,1.0
TBC1D19,1.0
STIM2,1.0
STIM2-AS1,1.0
PCDH7,1.0
AC104078.1,1.0
DTHD1,1.0
AC104078.2,1.0
C4orf19,1.0
AC027607.1,1.0
RELL1,1.0
PGM2,1.0
ANAPC4,1.0
TBC1D1,1.0
KLF3-AS1,1.0
KLF3,1.0
TLR1,1.0
TLR6,1.0
FAM114A1,1.0
TMEM156,1.0
KLHL5,1.0
AC079921.1,1.0
WDR19,1.0
RFC1,1.0
LIAS,1.0
UGDH,1.0
UGDH-AS1,1.0
SMIM14,1.0
LINC01259,1.0
ZNF518B,1.0
ZCCHC4,1.0
SEPSECS-AS1,1.0
AC084048.1,1.0
HS3ST1,1.0
RAB28,1.0
BOD1L1,1.0
LINC00504,1.0
CPEB2-DT,1.0
CPEB2,1.0
AC098829.1,1.0
CC2D2A,1.0
FBXL5,1.0
FAM200B,1.0
BST1,1.0
TAPT1,1.0
TAPT1-AS1,1.0
PI4K2B,1.0
AC106894.1,1.0
LAP3,1.0
AC006160.1,1.0
MED28,1.0
FAM184B,1.0
DCAF16,1.0
NCAPG,1.0
LCORL,1.0
PACRGL,1.0
KCNIP4,1.0
AC096719.1,1.0
ADGRA3,1.0
AC093607.1,1.0
DHX15,1.0
SEPSECS,1.0
QDPR,1.0
SLBP,1.0
THAP9-AS1,1.0
LIN54,1.0
NOCT,1.0
ELF2,1.0
MGARP,1.0
NDUFC1,1.0
NAA15,1.0
AC097376.3,1.0
RAB33B,1.0
SETD7,1.0
AC112236.2,1.0
MGST2,1.0
SCOC,1.0
SCOC-AS1,1.0
ELMOD2,1.0
RNF150,1.0
ZNF330,1.0
IL15,1.0
AC139720.1,1.0
AC104596.1,1.0
USP38,1.0
GAB1,1.0
SMARCA5-AS1,1.0
SMARCA5,1.0
AC107223.1,1.0
GYPE,1.0
AC098588.3,1.0
HHIP,1.0
ANAPC10,1.0
ABCE1,1.0
OTUD4,1.0
AC109927.1,1.0
LINC00499,1.0
SLC7A11,1.0
AC018680.1,1.0
PRDM5,1.0
NDNF,1.0
TNIP3,1.0
QRFPR,1.0
ANXA5,1.0
EXOSC9,1.0
CCNA2,1.0
BBS7,1.0
KIAA1109,1.0
IL21,1.0
BBS12,1.0
FGF2,1.0
AC021205.3,1.0
NUDT6,1.0
SMAD1,1.0
SPATA5,1.0
AC121154.1,1.0
AC096773.1,1.0
AC097462.3,1.0
HSPA4L,1.0
PLK4,1.0
MFSD8,1.0
ABHD18,1.0
LARP1B,1.0
PGRMC2,1.0
LINC02615,1.0
JADE1,1.0
SCLT1,1.0
C4orf33,1.0
AC107463.1,1.0
SPRY1,1.0
MMAA,1.0
AC093864.1,1.0
C4orf51,1.0
PPID,1.0
FNIP2,1.0
C4orf45,1.0
RAPGEF2,1.0
NAF1,1.0
TMA16,1.0
MARCH1,1.0
AC093788.1,1.0
TRIM61,1.0
FAM218A,1.0
TMEM192,1.0
KLHL2,1.0
GK3P,1.0
MSMO1,1.0
ETFDH,1.0
SPOCK3,1.0
DDX60L,1.0
PALLD,1.0
CBR4,1.0
AC021151.1,1.0
SH3RF1,1.0
NEK1,1.0
AC084724.1,1.0
CLCN3,1.0
HPF1,1.0
AC084866.2,1.0
LINC02174,1.0
AC105285.1,1.0
GALNT7,1.0
AC097534.1,1.0
DDX60,1.0
AC073475.1,1.0
C4orf46,1.0
GUCY1B1,1.0
ZNF827,1.0
AC104791.1,1.0
LSM6,1.0
SLC10A7,1.0
AC093835.1,1.0
TMEM184C,1.0
PRMT9,1.0
ARHGAP10,1.0
NR3C2,1.0
LRBA,1.0
SH3D19,1.0
AC095055.1,1.0
FAM160A1,1.0
GATB,1.0
CTSO,1.0
LINC02273,1.0
FBXW7-AS1,1.0
AC023424.3,1.0
MIR4453HG,1.0
TMEM154,1.0
TIGD4,1.0
ARFIP1,1.0
MND1,1.0
TMEM131L,1.0
AC106865.2,1.0
TLR2,1.0
PLRG1,1.0
AC097467.3,1.0
MAP9,1.0
GUCY1A1,1.0
FBXW7,1.0
MAD2L1,1.0
PDE5A,1.0
C4orf3,1.0
FAM13A,1.0
TIGD2,1.0
AC104785.1,1.0
SNCA,1.0
MMRN1,1.0
CCSER1,1.0
GRID2,1.0
SMARCAD1,1.0
AC109925.2,1.0
PDLIM5,1.0
BMPR1B,1.0
UNC5C,1.0
LINC02267,1.0
STPG2,1.0
FAM13A-AS1,1.0
AC019077.1,1.0
TSPAN5,1.0
AC108159.1,1.0
AC114811.2,1.0
EIF4E,1.0
AC019131.1,1.0
METAP1,1.0
AC019131.2,1.0
ADH5,1.0
AP002026.1,1.0
ADH4,1.0
ADH6,1.0
TRMT10A,1.0
MTTP,1.0
DAPP1,1.0
RAP1GDS1,1.0
LAMTOR3,1.0
NAP1L5,1.0
PIGY-DT,1.0
COPS4,1.0
AC073840.1,1.0
PLAC8,1.0
AC114781.2,1.0
COQ2,1.0
HPSE,1.0
HELQ,1.0
MRPS18C,1.0
ABRAXAS1,1.0
GPAT3,1.0
AC079160.1,1.0
WDFY3,1.0
WDFY3-AS2,1.0
ARHGAP24,1.0
HERC3,1.0
MAPK10,1.0
PTPN13,1.0
AC093827.4,1.0
AFF1,1.0
KLHL8,1.0
HSD17B13,1.0
HSD17B11,1.0
NUDT9,1.0
PKD2,1.0
ABCG2,1.0
PPM1K,1.0
PPM1K-DT,1.0
HERC6,1.0
HERC5,1.0
PYURF,1.0
AC104827.1,1.0
THAP9,1.0
DNAJB14,1.0
DDIT4L,1.0
RPL34-AS1,1.0
AC107071.1,1.0
SEC24B-AS1,1.0
SEC24B,1.0
MCUB,1.0
CASP6,1.0
AC004067.1,1.0
PLA2G12A,1.0
CFI,1.0
AC126283.1,1.0
GAR1,1.0
ELOVL6,1.0
ENPEP,1.0
FAM241A,1.0
LEF1-AS1,1.0
AP1AR,1.0
ALPK1,1.0
NEUROG2,1.0
AC023886.1,1.0
ZGRF1,1.0
LARP7,1.0
MIR302CHG,1.0
ANK2,1.0
SNHG8,1.0
PRSS12,1.0
METTL14-DT,1.0
METTL14,1.0
SEC24D,1.0
SYNPO2,1.0
USP53,1.0
TIFA,1.0
AC097460.1,1.0
LEF1,1.0
CYP2U1,1.0
PPP3CA,1.0
AP001816.1,1.0
BANK1,1.0
AC098487.1,1.0
AF213884.3,1.0
NFKB1,1.0
MANBA,1.0
UBE2D3,1.0
AC018797.3,1.0
UBE2D3-AS1,1.0
CISD2,1.0
SLC9B1,1.0
SLC9B2,1.0
BDH2,1.0
HADH,1.0
CENPE,1.0
AC004053.1,1.0
TET2,1.0
TET2-AS1,1.0
PPA2,1.0
ARHGEF38,1.0
INTS12,1.0
GSTCD,1.0
AC109361.1,1.0
TBCK,1.0
AIMP1,1.0
AC092445.1,1.0
DKK2,1.0
PAPSS1,1.0
AC096564.1,1.0
LINC02503,1.0
FAM53A,1.0
AC147067.1,1.0
CRIPAK,1.0
TXNRD3,1.0
